name,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
Flow Mini,FALSE,2.5,17,5600 Capital Blvd,27616,35.86165,-78.58084,NA,+19198764580,"car_dealers,autorepair"
The Spectacle,FALSE,5.0,18,4209 Lassiter Mill Rd,27609,35.8396988859678,-78.6452865600586,$$$,+19197835863,opticians
Henry's Muffler Shop,FALSE,4.0,6,2202 Capital Blvd,27604,35.8056107,-78.616272,NA,+19198327022,autorepair
Opulence of Southern Pines/Duxiana,FALSE,2.0,9,400 Daniels St,27605,35.7889804,-78.6609242,$$$$,+19194671781,"homedecor,mattresses"
Oak City Coffee Roasters,FALSE,4.5,12,615 W Hargett St,27603,35.7783813,-78.6486664,$$,+19196235223,coffee
Hangover Grill,FALSE,4.5,14,2908 Hillsborough St,27607,35.7894915,-78.6754164,$,+19842001202,"burgers,sandwiches,newamerican"
Hampton Inn,FALSE,4.0,7,12318 Wake Union Church Rd,27587,35.98108,-78.54222,$$,+19195540222,hotels
P.F. Chang's,FALSE,3.5,140,6801 Fayetteville Rd,27713,35.9053403513519,-78.9368997515827,$$,+19192943131,"chinese,asianfusion,gluten_free"
Hong Kong,FALSE,3.5,28,4711 Hope Valley Rd,27707,35.9209213,-78.9564209,$,+19194011972,chinese
Bunn DJ Company,FALSE,5.0,9,302 Jefferson St,27605,35.7954288,-78.6436023,NA,+19197859001,djs
Wendy's,FALSE,2.5,8,8000 Pooler Rd,27617,35.9117203,-78.7840805,$,+19192931814,"burgers,hotdogs"
Cook Out,FALSE,4.0,29,1540 S Miami Blvd,27703,35.9507199,-78.83912,$,NA,hotdogs
Wendy's,FALSE,2.5,4,1808 S Miami Blvd,27703,35.94499,-78.83859,$,+19199574887,"burgers,hotdogs"
Rockin' Comet Diner,FALSE,3.5,43,11637 US Hwy 70 W,27520,35.6548843,-78.4752731,$,+19195506060,diners
Keus Enterprises & Family,FALSE,5.0,1,1408 Hunting Ridge Rd,27615,35.881101,-78.61733,NA,+19194491811,"shutters,blinds"
"Raleigh Heating & Air, Inc",FALSE,4.5,72,2730 Rowland Rd,27615,35.8785502,-78.59145,NA,+19198780008,hvac
Southern Charm Boutique,FALSE,3.5,5,5261 Sunset Lake Rd,27540,35.6650505,-78.7964325,$$,+19193032528,"accessories,womenscloth,giftshops"
Unleashed,FALSE,4.5,11,2066 Kildaire Farm Rd,27518,35.7382993,-78.7802171,NA,+19199771329,petstore
Cappolla's Pizza & Grill,FALSE,2.5,11,7039 Knightdale Blvd,27545,35.7985485,-78.4920237,$,+19192171110,"italian,pizza"
Waffle House,FALSE,3.5,8,1165 US 1 Hwy,27596,36.04123,-78.49842,$,+19195540693,"breakfast_brunch,diners,tradamerican"
Pizza Amore,FALSE,4.5,28,238 S White St,27587,35.9769897,-78.5103836,$,+19194356067,"pizza,italian"
Captain D's Restaurants,TRUE,2.0,4,1417 N Marine Blvd,28540,34.76688,-77.40785,$,+19103461100,seafood
Taste of the Triangle,FALSE,4.5,2,WakeMed Soccer Park,27511,35.7867601,-78.7558602,NA,NA,yelpevents
Cree Shimmer Wall,FALSE,5.0,6,Raleigh Convention Center,27601,35.773651,-78.6412579,NA,NA,localflavor
Triangle Vegfest,FALSE,4.5,4,215 Wolfe St,27601,35.7764896,-78.6360612,NA,NA,yelpevents
Aversboro Restaurant and Sports Bar,FALSE,3.0,16,1411 Aversboro Rd,27529,35.6937485,-78.6162491,$$,+19197796661,"sandwiches,sportsbars"
Andy's,FALSE,2.5,8,7224 Gb Alford Hwy,27540,35.6354713,-78.829834,$,+19195529400,tradamerican
Jones Grant Urban Flats,FALSE,4.5,3,1040 Wake Towne Dr,27609,35.82362,-78.6240671,NA,+19198283900,apartments
Hibachi Buffet,FALSE,1.5,4,4205 Fayetteville Rd,27603,35.721491,-78.652116,$$,+19197710717,"japanese,chinese,buffets"
Boulevard Pizza,FALSE,3.5,9,2925 Wendell Blvd,27591,35.7920441063716,-78.3776317741228,$$,+19193650040,"pizza,italian,salad"
AMC Southpoint 17,FALSE,3.0,57,8030 Renaissance Parkway,27713,35.903685,-78.9466508,NA,+19193136627,movietheaters
Gizmo Brew Works,FALSE,4.0,41,5907 Triangle Dr,27617,35.8964570833807,-78.7444806016522,$,+19197822099,breweries
Tin Roof Teas,FALSE,4.5,64,Cameron Village,27605,35.789838803485,-78.661553129113,$$,+19198349000,"coffee,gourmet"
Oak City 7: Free Concert In City Plaza,FALSE,4.0,4,City Plaza,27601,35.7735901,-78.6399689,NA,+19198441515,festivals
Wilco Hess,FALSE,4.5,2,7413 Louisburg Rd,27616,35.8759804,-78.5411911,$,+19198724844,convenience
Sami's Pizza,FALSE,4.0,45,25 Jr Rd,27576,35.5177758981418,-78.2868589863183,$,+19192020082,pizza
China Best,FALSE,4.0,20,632 Holly Springs Rd,27540,35.654319,-78.825413,$,+19195770888,chinese
Que Huong Oriental Market,FALSE,3.0,7,3312 Capital Blvd,27604,35.8247566,-78.5867081,$,+19197905325,grocery
Ovation Cinema Grill,FALSE,3.5,3,320 Grand Hill Pl,27540,35.66161,-78.84899,NA,+19192850580,dinnertheater
Sangam Mart,FALSE,4.0,5,10300 Hwy 54,27560,35.8726,-78.85101,$,NA,intlgrocery
Patel Brothers,FALSE,4.0,21,802 E. Chatham St.,27511,35.79133,-78.76344,$$,+19193800113,grocery
India Gate,FALSE,4.0,71,2223 E NC Hwy 54,27713,35.9011870484667,-78.8913245200132,$$,+19192489333,"indpak,buffets"
Jerusalem Bakery & Grocery,FALSE,4.5,25,2233 Avent Ferry Rd,27606,35.77796933608,-78.6754521669646,$,+19198337008,"grocery,bakeries,importedfood"
Chinese Lantern Festival,FALSE,4.5,9,8003 Regency Pkwy,27518,35.7288727379058,-78.7953561544418,NA,NA,festivals
Esprit de She,FALSE,3.0,4,8003 Regency Pkwy,27518,35.7290192,-78.7954025,NA,+19194622052,fitness
Beer Bourbon and Barbecue Festival,FALSE,3.5,8,8003 Regency Pkwy,27518,35.7290192,-78.7954025,NA,NA,festivals
Jus' Enuff Home Cookin',FALSE,4.0,28,736 N Main St,27526,35.5914128,-78.7887229,$,+19195670587,"breakfast_brunch,tradamerican"
Burger King,FALSE,4.0,2,101 Commerce Pkwy,27529,35.6056633,-78.5660553,$,+19197730467,burgers
Noodles & Company,FALSE,3.5,31,2016 Market Center Dr,27560,35.8068994,-78.8163401,$,+19194660082,noodles
The Hop Yard,FALSE,4.5,6,1141 Falls River Ave,27614,35.9071799,-78.58877,$$,+19199710631,beer_and_wine
Hungry Leaf,FALSE,3.5,59,2608 Erwin Rd,27705,36.0092684,-78.9448144,$,+19193218001,"salad,hotdogs"
Amelya Jayne Photography,FALSE,1.0,1,130 S Camellia St,27516,35.94563,-79.09133,NA,+19193818219,"eventphotography,sessionphotography"
CertaPro Painters of North Raleigh,FALSE,3.0,7,6104 Oak Forest Dr.,27616,35.8646507,-78.590538,NA,+18666707549,painters
The Fret King,FALSE,5.0,3,101-D Woodwinds Indistrial Ct,27511,35.7614288,-78.8206863,NA,+19192102410,musicalinstrumentsandteachers
Dannys Bar-B-Que,FALSE,3.5,79,9561 Chapel Hill Rd,27560,35.806106,-78.8099785,$$,+19194683995,bbq
Southeastern Camera,FALSE,4.5,33,2410 Atlantic Ave,27604,35.790001,-78.781158,$$,+19193800440,photographystores
Cardiacs,FALSE,1.0,2,1376 NW Maynard Rd,27513,35.7873955,-78.8096008,NA,+19194635685,
Lumpy's Ice Cream,FALSE,4.0,33,306 E Wait Ave,27587,35.9779892,-78.5074692,$,+19194276688,icecream
The Persian Carpet,FALSE,5.0,3,5634 Durham Chapel Hill Blvd,27707,35.95056,-79.00114,NA,+19194898362,"carpeting,rugs,carpet_cleaning"
Dinner Savvy,FALSE,4.5,5,841 Perry Rd,27502,35.7200655,-78.8450764,$$,+19193033119,"food,personalchefs"
Dogtopia,FALSE,3.5,30,507 James Jackson Ave,27513,35.7993332,-78.8122892,NA,+19196519581,"pet_sitting,groomer"
Provence,FALSE,4.0,68,203 W Weaver St,27510,35.91085,-79.07384,$$$,+19199675008,"french,mediterranean,creperies"
Golden China Restaurant,FALSE,3.5,4,1324 N Main St,27526,35.5916939,-78.7780533,NA,+19195529397,chinese
Dunkin' Donuts,FALSE,3.5,10,13240 Strickland Rd,27613,35.9072047,-78.7262561,$,+19198900089,"donuts,coffee"
Jiffy Lube,FALSE,4.0,13,8207 Creedmoor Rd,27613,35.89864,-78.68124,NA,+19198469316,oilchange
Dunkin' Donuts,FALSE,3.0,4,Creedmoor Rd,,35.8991828840439,-78.6814992224448,$,NA,"donuts,coffee"
Six Forks Station,FALSE,3.0,5,8501 New Brunswick Ln,27615,35.8975816,-78.6574278,NA,+19195253896,apartments
Sterling Town Center Apartments,FALSE,3.0,5,7880 Triangle Promenade Dr,27616,35.8681309,-78.5672349,NA,+19196550355,apartments
Starbucks,FALSE,5.0,1,1151 Tryon Village Dr,27518,35.7465073842816,-78.7432983189568,NA,+19192333476,coffee
Starbucks,FALSE,2.0,2,2080 Kildaire Farm Rd,27518,35.73567,-78.78068,$$,+19194651229,coffee
Jets Coffee,FALSE,4.0,2,1105 Walnut St,27511,35.77377,-78.76025,NA,+19194810311,"coffee,bakeries,juicebars"
Niche Wine Lounge,FALSE,4.5,17,109 N Main St,27540,35.6504915450704,-78.8339422904135,$$,+19195522300,"wine_bars,lounges"
Au Bon Pain,FALSE,3.5,10,Wake Med Hospital,27610,35.7852278,-78.588362,$$,+19192509510,cafes
Roly Poly,FALSE,4.0,22,8111 Tryon Woods Dr,27518,35.7468173,-78.7428522,$,+19198580630,sandwiches
Smithfield's Chicken 'n Bar-B-Q,FALSE,3.5,17,4000 Jones Sausage Rd,27529,35.72648,-78.5806999,$,+19197790095,bbq
Johnson Family Barbeque,FALSE,4.5,67,5021 A Wake Forest Hwy,27703,35.97706,-78.79339,$,+19193975693,bbq
Smithfield's Chicken n Bar-B-Q,FALSE,4.5,17,5180 Nc Hwy 42 W,27529,35.6085129,-78.5617981,$,+19197730774,bbq
Smithfields Chicken N Bar B-Q,FALSE,4.0,16,7304 Knightdale Blvd,27545,35.7978895,-78.4868714,$,+19198651905,"bbq,hotdogs,sandwiches"
Smithfield's Chicken N Bar-B-Q,FALSE,3.5,12,10414 US 70,27520,35.6432110237981,-78.4527803425831,$,+19195534553,bbq
Hillsborough BBQ Company,FALSE,4.0,180,236 S Nash St,27278,36.0721999,-79.1111391,$$,+19197324647,bbq
The Nasher Café,FALSE,3.5,37,2001 Campus Dr,27705,35.9990285137719,-78.92930877171,$$,+19196846032,"newamerican,breakfast_brunch"
Nasher Museum of Art at Duke University,FALSE,4.0,31,2001 Campus Dr,27709,35.9989449430727,-78.9297723770142,NA,+19196845135,artmuseums
Rose's Meat Market and Sweet Shop,FALSE,4.5,106,121 N Gregson St,27701,36.00075,-78.90898,$$,+19197972233,"desserts,meats,sandwiches"
City of Durham,FALSE,4.5,5,101 City Hall Plz,27701,35.99637,-78.89879,NA,+19195601200,landmarks
La Mexicanita,FALSE,5.0,1,301 N 1st Ave,27545,35.7895584,-78.4795685,NA,+19192172727,
Sheetz,FALSE,3.5,20,3021 South Miami Blvd,27703,35.9247704,-78.8457031,$,+19194858000,"servicestations,convenience"
V's Kitchen,FALSE,4.0,14,2945 South Miami Blvd,27703,35.9246390903918,-78.8443810284128,$,+19192371257,tradamerican
Waffle House,FALSE,3.5,6,1607 T W Alexander Dr,27703,35.9240799,-78.845047,$,NA,newamerican
Jimmy's Famous Hot Dogs,FALSE,2.5,15,4435 North Carolina 55,27713,35.9084824765358,-78.8930935040116,$,+19193616888,"hotdog,tradamerican,burgers"
Slice Pie Company,FALSE,5.0,11,,27606,35.7418297,-78.713608,$$,+19193498499,desserts
J.E. Ladd & Son Transfer,FALSE,5.0,29,113 N Benjamine St,27703,35.9875488,-78.8691483,NA,+19195962469,movers
Animall Pet Adoption & Outreach Ctr,FALSE,3.5,9,1105 Walnut St Ste 103,27511,35.77377,-78.76025,NA,+19194652500,petadoption
Taberna Tapas,FALSE,4.0,154,325 W Main St,27701,35.99608,-78.90283,$$,+19197971457,spanish
Pop's Backdoor Pizza and Calzones,FALSE,3.5,81,3710 Shannon Rd,27707,35.9562,-78.95608,$$,+19194930169,"pizza,italian"
Circus Family Restaurant,FALSE,3.5,19,1600 Wake Forest Rd,27604,35.800499,-78.6246796,$,+19198342213,"tradamerican,hotdog"
SPARKcon,FALSE,4.5,11,400 Fayetteville St,27601,35.7753716,-78.6398773,NA,NA,festivals
Cirque Du Soleil Alegría,FALSE,4.5,16,1400 Edwards Mill Rd,27607,35.80324,-78.72293,NA,+19198612300,theater
JCPenney,FALSE,3.0,14,4217 Six Forks Rd,27609,35.8371399,-78.6406466,$$,+19197874920,"baby_gear,womenscloth,deptstores"
El Rey del Taco,FALSE,5.0,2,1700 St Albans Dr,27608,35.8329998,-78.6104541,$,+19199084665,"foodtrucks,mexican"
Back Nine Pub,FALSE,3.5,14,4220 NW Cary Pkwy,27513,35.790911,-78.826925,$,+19194623550,sportsbars
Artylicious Cakes,FALSE,4.0,22,,27617,35.90165,-78.7981,$$,+19192394236,bakeries
Ba-Da Wings,FALSE,2.5,8,6300 Creedmoor Rd,27612,35.8718600435194,-78.6783400923014,$,+19193221418,"chicken_wings,bars,wraps"
TLC Wings & Grill,FALSE,4.0,22,805 W Peace St,27605,35.78845,-78.65035,$$,+19198348292,"chicken_wings,pizza,sandwiches"
Wings Over Chapel Hill,FALSE,3.5,43,313 E Main St,27510,35.9111,-79.06744,$,+19195378271,chicken_wings
Bella's Cafe,FALSE,4.0,55,360 E Main St,27510,35.9107812,-79.0680729,$$,+19199039963,"newamerican,breakfast_brunch,vegetarian"
Italian Pizzeria,FALSE,3.5,21,Willowdaile Shopping Ctr,27705,36.0580770426154,-78.9304066956078,$,+19843776051,"italian,pizza,tradamerican"
Bada Bean,FALSE,4.5,3,938 Gateway Commons Cir,27587,35.9675876656296,-78.4946506658666,$$,+19842354608,coffee
Village Green Apartments,FALSE,2.5,2,2000 Village Bluff Pl,27603,35.7537155,-78.6670456,NA,+18662982906,apartments
Alfredo's Pizza Villa,FALSE,3.5,85,201 S Estes Dr,27514,35.92579,-79.0255899,$,+19199683424,"pizza,italian"
Super Grocery Store & Fresh Halal Meat,FALSE,4.0,1,748 E Chatham St,27511,35.79157,-78.76514,$$,+19194630450,grocery
Great Blooms Florist,FALSE,1.5,9,1230 S Saunders St,27603,35.763461,-78.649989,$$,+19198904444,florists
McDonald's,FALSE,2.5,7,1110 US Hwy 1,27596,36.0411658174232,-78.497282266616807,$,+19195699953,burgers
Peak City Puppy,FALSE,5.0,23,,27511,35.77042,-78.7887,NA,+19193677387,"dogwalkers,pet_sitting"
Private Sessions Pet Grooming,FALSE,4.5,13,3321 Wills Grove Ln,27615,35.8869476,-78.5903244,NA,+19199281283,groomer
Packman Dog Walking & Better Behavior,FALSE,5.0,6,157 Torrey Heights Ln,27703,35.9197825,-78.8163378,NA,+19194736434,"dogwalkers,pet_sitting,pet_training"
Dirty Dogs Spa and Boutique,FALSE,5.0,11,929 Heritage Lake Rd,27587,35.94688,-78.50379,NA,+19194530765,"groomer,petstore"
Bone-A-Fide Pet Care,FALSE,5.0,6,7474-183 Creedmoor Rd,27613,35.9035961874447,-78.6594261054687,NA,+19197204156,"dogwalkers,pet_sitting"
Gun Dogs Catering,FALSE,5.0,1,,27312,35.722410000000004,-79.16771,NA,+19194444476,"catering,foodstands"
Dog Tales,FALSE,5.0,3,1204 Patterson Rd,27704,35.99508,-78.78438,NA,+19192466670,"pet_sitting,dogwalkers"
Rolesville Veterinary Hospital,FALSE,4.5,11,300 Batten Road,27571,35.9150181956526,-78.4724770551392,NA,+19195620100,vet
Penny Pinching Pooches,FALSE,3.5,6,11301 Penny Rd,27518,35.7406764,-78.848807,NA,+19196010233,"pet_sitting,groomer,dogwalkers"
"Buzzy's Bark-N-Run Dog Camp, LLC",FALSE,4.5,7,4180 Stells Rd,27587,35.8855858,-78.4918365,NA,+19196211068,pet_sitting
Queen City Petsitting,FALSE,4.0,10,4401 City Of Oaks Wynd,27612,35.8325203,-78.7104848,NA,+19194733647,"pet_sitting,dogwalkers"
Fortnight Brewing Company,FALSE,4.0,45,1006 SW Maynard Rd,27511,35.776575,-78.802209,$,+19193426604,breweries
Qspresso,FALSE,4.5,9,,,35.78975,-78.78116,$$,+19199069324,foodtrucks
VGS India Mart,FALSE,4.0,2,128 Morrisville Square Way,27560,35.8198976,-78.82913,$$,+19195443738,importedfood
Milano Pizza,FALSE,3.5,7,Triangle E Ctr,27597,35.82512,-78.31515,$,+19192694488,pizza
Fainting Goat Brewing Company,FALSE,4.5,11,330 S Main St,27526,35.5813687892356,-78.7999531813088,$,+19193467915,breweries
Yamazushi Japanese Cuisine,FALSE,4.5,97,4711 Hope Valley Rd,27707,35.920935,-78.956415,$$$$,+19194937748,japanese
Mount Fuji,FALSE,3.0,130,Brightleaf Sq,27701,35.99993,-78.91016,$$,+19196804968,"asianfusion,sushi"
Kanki Japanese House of Steaks & Sushi,FALSE,3.5,88,3504 Mount Moriah Rd,27707,35.950809,-78.994882,$$,+19194016908,"japanese,sushi"
ArtSource Fine Art,FALSE,4.0,6,4421-123 Six Forks Rd,27609,35.84001,-78.64328,$$$$,+19197879533,"framing,galleries"
Rex Healthcare,FALSE,3.0,9,4420 Lake Boone Trl,27607,35.8156204,-78.7039948,NA,+19197843100,"hospitals,urgent_care"
Lincoln Brewing Company,FALSE,3.5,9,2912 N Main St,27526,35.6163915746365,-78.7339235736854,$$,+19192852318,"breweries,beer_and_wine"
Hopscotch Music Festival,FALSE,5.0,9,,,NA,NA,NA,NA,festivals
Venable Rotisserie Bistro,FALSE,4.0,134,200 N Greensboro St,27510,35.9113633784868,-79.0705603109313,$$,+19199047160,newamerican
Local 506,FALSE,4.0,55,506 W Franklin St,27516,35.9102402,-79.0638428,$,+19199425506,musicvenues
Damien Maass DJ & Video Service,FALSE,5.0,7,103 Sea Biscuit Ln,27539,35.66705,-78.7519499,NA,+19192674081,"djs,videographers"
"Dance with the Pen, K-12 Tutoring",FALSE,5.0,1,1289 Fordham Blvd,27517,35.9322956,-79.0241907,NA,+19199282999,"privatetutors,educationservices,tutoring"
Empress Room,FALSE,4.0,16,407 Glenwood Ave,27603,35.7855796,-78.6474659,$$,+19198993865,"lounges,cocktailbars"
R-LINE Bus,FALSE,4.5,14,,,NA,NA,NA,+19194857433,publictransport
All-Star Pizza,FALSE,4.0,5,2822 New Birch Dr,27610,35.7462213,-78.6004488,$$,+19199641948,"italian,pizza,chicken_wings"
Edible Arrangements,FALSE,2.5,2,944 Gateway Commons Circle,27587,35.9681778,-78.4952698,$,+19193742960,"florists,giftshops,chocolate"
Weathervane Restaurant,FALSE,3.5,211,201 S Estes Dr,27516,35.92579,-79.0255899,$$,+19199299466,"southern,newamerican"
Elmo's Diner,FALSE,3.5,194,Carr Mill Mall,27510,35.9116835010699,-79.0706835735413,$,+19199292909,"diners,breakfast_brunch"
Steel String Brewery,FALSE,4.0,71,106A S Greensboro St,27510,35.9098184,-79.0726016,$,+19192407215,breweries
Grocery Boy Jr/Nascar Collectibles,FALSE,3.0,2,2101 Lake Wheeler Rd,27603,35.75233,-78.66761,NA,+19198212586,
Biscuitville,FALSE,4.0,15,2822 Durham Chapl Hill Blvd,27707,35.9746,-78.93404,$,+19194198246,breakfast_brunch
Harmony Animal Hospital,FALSE,5.0,34,2141 Ten-ten Rd,27539,35.7205621,-78.81876,NA,+19193033456,vet
Great Grapes,FALSE,4.5,23,1237 Kildaire Farm Rd,27511,35.763022420471,-78.782493617142,$$,+19194689088,beer_and_wine
P.F. Chang's,FALSE,3.5,139,6801 Fayetteville Rd,27713,35.9053403513519,-78.9368997515827,$$,+19192943131,"chinese,asianfusion,gluten_free"
Jade Palace Restaurant,FALSE,3.5,92,103 E Main St,27510,35.9105301,-79.0715332,$$,+19199420006,chinese
Polar Ice House - Cary,FALSE,2.5,16,1410 Buck Jones Rd,27606,35.7651485391687,-78.7449660585071,NA,+19194602756,skatingrinks
10 Penny Mart,FALSE,1.0,1,2503 Ten Ten Rd,27539,35.7147789,-78.8097305,NA,+19193621212,servicestations
Academy Street Bistro,FALSE,3.5,71,200 S Academy St,27511,35.786434,-78.7814418,$$,+19193770509,tradamerican
Capital Seafood Market,FALSE,3.5,12,676 Maywood Ave,27603,35.7614656,-78.6580478,$$,+19198381300,seafoodmarkets
Robbins-Willaford Chiropractic,FALSE,5.0,1,406 US 1 Hwy,27596,36.0217705,-78.5107498,NA,+19195563333,chiropractors
Adore Nail Bar,FALSE,5.0,3,2940 Wakefield Pines Dr,27614,35.94164,-78.55835,NA,+19195620030,"skincare,othersalons"
Clean Eatz,FALSE,5.0,8,7461 Six Forks Rd,27615,35.881861,-78.6462608,$,+19197483770,"salad,sandwiches,juicebars"
The Pit,FALSE,3.5,362,321 W Geer St,27701,36.0036746975779,-78.899794918453,$$,+19192823748,bbq
Circle K Stores,FALSE,2.0,2,109 W Nc Highway 54,27713,35.9105239250417,-78.9365269215157,NA,+19194849072,convenience
Kroger,FALSE,3.0,24,202 N Hwy 54 W,27713,35.9112289716912,-78.9371109008789,$$,+19193619893,deptstores
Luciano Pizzeria Ristorante,FALSE,5.0,2,Crabtree Valley Mall,27612,35.8396805893754,-78.6787911069459,$,+12102230500,italian
Arby's,FALSE,4.0,6,1000 Truckstop Rd,27542,35.5761185,-78.1458054,$$,+19192845749,"hotdogs,sandwiches"
Firebirds Wood Fired Grill,FALSE,4.0,193,8030 Renaissance Pkwy,27713,35.9047278,-78.9422178,$$,+19195446332,"steak,seafood,wine_bars"
Bocci,FALSE,3.5,124,5850 Fayetteville Rd,27713,35.920090162115,-78.929894039841,$$,+19192064067,italian
Triangle Rowing Club,FALSE,5.0,4,6404 Lake Wheeler Rd,27603,35.6948853,-78.6934967,NA,+18775769464,amateursportsteams
Cirque de Vol,FALSE,5.0,10,300 W Hargett St,27601,35.7784938,-78.6434148,NA,+19196152484,"theater,yoga"
Blue Lotus,FALSE,5.0,22,401 N West St,27603,35.78558,-78.645984,NA,+19198312583,"yoga,pilates"
Expert Express,FALSE,1.0,2,,27619,35.9133479491455,-78.63,NA,+19196768882,"plumbing,hvac"
Glen Lennox Apartments,FALSE,2.0,10,9 Hamilton Rd,27517,35.90848,-79.0239249,NA,+19199672005,apartments
Wake Endoscopy Center,FALSE,4.5,2,2601 Lake Dr,27607,35.8162665,-78.7071448,NA,+19197834888,gastroenterologist
Devil's Pizzeria & Restaurant,FALSE,4.0,90,742 9th St,27705,36.0092221,-78.9219799,$,+19192863090,"chicken_wings,cheesesteaks,italian"
Toppers Pizza,FALSE,4.0,32,306 W Franklin St,27516,35.9120362,-79.0599829,$,+19199038880,"chicken_wings,pizza"
McDonald's,FALSE,3.0,5,3810 Lake Boone Trl,27607,35.81614,-78.69425,$$,+19197810504,"hotdogs,burgers"
McDonalds,FALSE,1.0,2,4601 Glenwood Ave,27612,35.8410643691893,-78.6801874637604,$,NA,hotdogs
Courtney Estates,FALSE,2.5,7,7920 Oak Estate St,27617,35.9170608,-78.7765183,NA,+19199572565,apartments
Weymouth Center For the Arts & Humanities,FALSE,5.0,1,555 E Connecticut Ave,28387,35.17037,-79.38267,NA,+19106926261,landmarks
Mulligan's on 18,FALSE,4.5,2,290 Country Club Cir,28387,35.1656723,-79.3948898,NA,+19106844470,burgers
Wake County Courthouse,FALSE,3.5,4,335 S Salisbury St,27602,35.7764833,-78.6401451,NA,+19197924000,courthouses
Crepe Traditions,FALSE,3.0,10,2604 Hillsborough Street,27607,35.78854,-78.67012,$,+19198034419,"coffee,creperies"
Reverie: A Coffee Den,FALSE,3.5,21,2522 Hillsborough St,27607,35.7881305,-78.6691757,$,+19198392233,coffee
The Office Tavern,FALSE,3.5,16,710 W Johnson St,27603,35.78766,-78.64954,$,+19198335165,divebars
The Glass Jug,FALSE,5.0,60,5410 Hwy 55,27713,35.889809,-78.897423,$$,+19198130135,"beer_and_wine,bars"
Starbucks,FALSE,3.5,28,Renaissance Center at South Point,27713,35.9045125,-78.937876,$,+19195444132,coffee
Starbucks,FALSE,3.0,6,8210 Rennaisance Pkwy,27713,35.9039307,-78.9530792,$,+19194250001,coffee
"Restoration Experts of NC, Inc.",FALSE,5.0,2,280 Premier Dr,27540,35.651741,-78.8591003,NA,+19195577900,contractors
Mecca Market,FALSE,5.0,2,3913 Western Blvd,27606,35.7838516,-78.6909637,$,+19196151286,grocery
Port City Java,FALSE,3.5,2,1000 Main Campus,27606,35.7701729754525,-78.6784053391689,$$,+19195130823,coffee
Port City Java,FALSE,1.5,2,2801 Founders Dr,27607,35.7885933,-78.6733475,$,NA,"coffee,bagels"
North Carolina State Capitol,FALSE,4.0,13,1 E Edenton St,27601,35.7813147,-78.6388648,NA,+19197334994,landmarks
Raleigh Racquet Club Inc,FALSE,3.0,2,5516 Falls of Neuse Rd,27609,35.85877,-78.61349,NA,+19198760565,tennis
Gena Chandler,FALSE,5.0,5,4209 Lassiter Mill Rd,27609,35.83833,-78.64461,$$$$,+19198819480,womenscloth
Party City,FALSE,2.5,7,203 Crossroads Blvd,27511,35.7623173646832,-78.7407101381947,$,+19192336777,"partysupplies,costumes"
