OBJECTID,HSISID,Score,Date,Description,Type
19534,04092015728,93.5,2012-11-06T00:00:00.000Z,"Observed only frozen food delivered. // Ready to eat, potentially hazardous foods kept in the establishment more than 24 hours shall be date marked. Date marking should be either a preparation date, or a consume-by date. Establishments may use either a 4 day or 7 day shelf life BASED ON THE ABILITY OF ALL EQUIPMENT IN THE ESTABLISHMENT TO HOLD FOODS AT 41 DEGREES F OR BELOW. Strongly recommend a 4 day shelf life until person in charge can document a track record of all equipment holding foods at 41 F or below. Certain foods, such as cultured milk products, some cheeses, commercially packed deli salads, and some cured or dried meats are exempt from this requirement. Contact your inspector if you have questions about whether a specific item must be date marked. // Ceiling has drips from ceiling in walk in freezer; adjust unit as needed to prevent condensation from accumulating on ceiling and protect food.",Inspection
19535,04092015728,91.5,2013-06-12T00:00:00.000Z,"Complaint ID 6826608. 

21. Manager says PHF is not kept longer than 24 hours as they make new product daily. Food that is cooled overnight is used the next day. If PHF is kept longer than 24 hours after prepping/opening, product must be properly date marked. 

39. Wiping cloths shall be stored in sanitizer between uses. 

Quick reference for guidance on managing sick employees:  http://bit.ly/12q07tm. 

For info on ServSafe: http://bit.ly/19D0CjS. 

Check this website for the FDA's online version of the Employee Health and Personal Hygiene handbook. This page also has all of the different language versions of 1-B and the email address for requesting paper copies:  http://1.usa.gov/YMygOt.
Follow-Up: 06/21/2013",Inspection
19536,04092015728,94,2013-12-31T00:00:00.000Z,"Facility uses noncontinuous cooking process for cube steak. This process has special requirements in Food Code (see 3-401.14). If facility will continue to use this process, required procedures must be followed and paperwork outlining these procedures must be submitted for prior approval from Wake County Environmental Services.
Follow-Up: 01/03/2014",Inspection
19537,04092015728,91.5,2014-10-16T00:00:00.000Z,,Inspection
19538,04092021374,97,2013-10-09T00:00:00.000Z,,Inspection
19539,04092021374,98,2014-02-26T00:00:00.000Z,,Inspection
19540,04092021374,99.5,2014-10-27T00:00:00.000Z,,Inspection
19541,04092021374,97.5,2015-04-24T00:00:00.000Z,,Inspection
19542,04092021374,97.5,2015-10-28T00:00:00.000Z,,Inspection
19543,04092021374,97.5,2016-04-19T00:00:00.000Z,,Inspection
19544,04092015823,96.5,2012-10-31T00:00:00.000Z,"Be sure to have proper handwashing discussions with employees on a regular basis. 
Keep stored plates in dining area covered or inverted.",Inspection
19545,04092015823,90,2013-10-18T00:00:00.000Z,"""Wild boar soup"" made from farm-raised meat purchased from International Gourmet Foods, Inc. Shellfish tags on Interstate Shellfish Shippers List: NC98SP, MD329SS, LA2323SS.
Follow-Up: 10/21/2013",Inspection
19546,04092015823,97.5,2013-06-26T00:00:00.000Z,Be sure to have proper hand washing discussions with employees on a regular basis.,Inspection
19547,04092160062,96,2013-10-23T00:00:00.000Z,,Inspection
19548,04092160062,99,2014-01-22T00:00:00.000Z,,Inspection
19549,04092160062,97,2014-07-10T00:00:00.000Z,,Inspection
19550,04092160062,86,2015-01-12T00:00:00.000Z,Call Karla Crowder at 919-868-3132 to request reinspection.,Inspection
19551,04092160062,93,2015-02-02T00:00:00.000Z,,Re-Inspection
19552,04092160062,92.5,2015-06-09T00:00:00.000Z,,Inspection
19553,04092160062,93,2015-12-31T00:00:00.000Z,,Inspection
19554,04092160062,95,2016-07-27T00:00:00.000Z,,Inspection
19555,04092021693,93.5,2013-10-25T00:00:00.000Z,,Inspection
19556,04092021693,99.5,2013-11-20T00:00:00.000Z,,Inspection
19557,04092021693,99.5,2014-05-05T00:00:00.000Z,,Inspection
19558,04092021693,99.5,2014-07-23T00:00:00.000Z,Follow-Up: 07/24/2014,Inspection
19559,04092015783,97,2013-04-18T00:00:00.000Z,,Inspection
19560,04092016421,93.5,2016-10-19T00:00:00.000Z,,Inspection
19561,04092015533,99.5,2013-02-27T00:00:00.000Z,Follow-Up: 03/09/2013,Inspection
19562,04092015045,90.5,2013-01-11T00:00:00.000Z,,Inspection
19563,04092015047,96,2013-07-15T00:00:00.000Z,,Inspection
19564,04092015047,96,2014-02-11T00:00:00.000Z,,Inspection
19565,04092015047,96.5,2014-06-20T00:00:00.000Z,,Inspection
19566,04092015047,98.5,2014-12-03T00:00:00.000Z,,Inspection
19567,04092015047,99,2015-06-12T00:00:00.000Z,,Inspection
19568,04092015047,99,2015-12-10T00:00:00.000Z,,Inspection
19569,04092015047,98.5,2016-06-14T00:00:00.000Z,,Inspection
19570,04092015851,95.5,2013-04-16T00:00:00.000Z,"Go to www.wakegov.com/food for updates and information.
The NC Food Code can also be accessed at http://ehs.ncpublichealth.com/index.htm
Please complete the sign survey via the link provided.
Follow-Up: 04/23/2013",Inspection
19571,04092021773,94,2015-02-13T00:00:00.000Z,,Inspection
19572,04092021773,94.5,2015-08-20T00:00:00.000Z,,Inspection
19573,04092015496,99,2012-12-11T00:00:00.000Z,,Inspection
19574,04092015496,98.5,2013-02-13T00:00:00.000Z,,Inspection
19575,04092015496,99.5,2013-06-19T00:00:00.000Z,,Inspection
19576,04092015496,97.5,2015-07-15T00:00:00.000Z,,Inspection
19577,04092015496,97.5,2015-10-27T00:00:00.000Z,,Inspection
19578,04092015496,97.5,2016-02-15T00:00:00.000Z,,Inspection
19579,04092015496,97,2016-05-25T00:00:00.000Z,,Inspection
19580,04092015554,98,2013-07-05T00:00:00.000Z,All food prep. staff must wear hair restraints. Recommend keeping copies of the matching shellfish batch bag tags stored in a clean plastic bag in the cold storage drawer with shellfish from the same bag.  Initial inspection of Facility under the NC FDA Food Code Rules.,Inspection
19581,04092015554,98,2016-08-31T00:00:00.000Z,,Inspection
19582,04092016196,98,2012-12-14T00:00:00.000Z,,Inspection
19583,04092021679,100,2014-10-09T00:00:00.000Z,,Inspection
19584,04092017149,92,2016-04-18T00:00:00.000Z,,Inspection
19585,04092017149,94.5,2016-08-19T00:00:00.000Z,WELL IS SAMPLED BY PACE ANALYTICAL ON 070616.  RESULTS FOR BOTH TOTAL AND FECAL ARE NEGATIVE,Inspection
19586,04092021589,97,2016-10-20T00:00:00.000Z,,Inspection
19587,04092015433,96.5,2013-03-11T00:00:00.000Z,"new rules information, go to www.wakegov.com/food",Inspection
19588,04092015433,95,2013-09-17T00:00:00.000Z,,Inspection
19589,04092015433,95,2014-03-27T00:00:00.000Z,,Inspection
19590,04092017173,95.5,2016-09-14T00:00:00.000Z,A large pot of tea was sitting on the floor at the front register. Do not sit tea or any other foods on the floor.,Inspection
19591,04092021575,99.5,2013-06-14T00:00:00.000Z,,Inspection
19592,04092016420,96.5,2014-03-19T00:00:00.000Z,,Inspection
19593,04092016420,90,2014-12-18T00:00:00.000Z,"It was not observed during inspection but while asking about how hands were being washed when there was no soap at the handsinks, employee stated that they were using the 3 compartment sink. This is not allowed. Handwashing is to be done at handwashing sinks only. The 3 compartment sink is for dish washing only.",Inspection
19594,04092016007,95,2013-10-25T00:00:00.000Z,The rice used for sushi was being taken from the hot held rice and then the vinegar solution was added. No variance is needed since the rice is not held out of temperature. If the rice is ever held out of temperature a variance is needed.,Inspection
19595,04092015116,96.5,2013-07-25T00:00:00.000Z,,Inspection
19596,04092015116,98.5,2014-03-10T00:00:00.000Z,Next to the utensil washing sink is a hand sink. To the left of the hand sink is a storage shelf for clean pots and pans. There should be an 18 inch seperation from the hand sink and the clean pan shelf or you need a splash guard.,Inspection
19597,04092015116,97.5,2014-11-10T00:00:00.000Z,,Inspection
19598,04092015116,97.5,2015-04-21T00:00:00.000Z,,Inspection
19599,04092015116,96,2015-09-01T00:00:00.000Z,"I will follow up on the food temps in the  prep unit refrigerator and the sanitizer dispenser  strength on Thursday September 10 be sure both are repaired.
Follow-Up: 09/10/2015",Inspection
19600,04092021919,93,2016-07-06T00:00:00.000Z,,Inspection
19601,04092016281,98.5,2013-01-16T00:00:00.000Z,,Inspection
19602,04092016281,98.5,2013-09-18T00:00:00.000Z,,Inspection
19603,04092016281,97,2014-06-09T00:00:00.000Z,,Inspection
19604,04092016281,95.5,2014-10-15T00:00:00.000Z,"Note regarding coffee area:  Coffee area is not currently permitted and would likely require finish changes (installation of a washable ceiling) and equipment changes (removal of dorm fridge) in order to be permitted or included under existing permit.  Selling of properly labeled packaged foods (such as clamshell packed salads or closed cups of soup) does not require a permit.  Ladling of soups or preparation of oatmeal would require a permit.  Contact Wake County Plan Review at 919-868-9246 for additional guidance if pursuing a permit/inclusion under existing permit. ..... Note regarding apples in dining room:  PIC explains that these apples are purchased by client facility and placed out by caf? staff.  These apples must be washed and properly handled before sale/delivery.  Please be aware that Food Code requires that foods displayed by a food establishment for service to the public are sneezeguarded.  If these apples are, essentially, delivered to the client at this location for the public to pick up, recommend that the caf? take steps to limit the risk/liability, such as providing sneezeguards/wraps if possible.  At a minimum, recommend posting a sign stating that the apples were purchased and provided by the client facility.  Also let the client facility know that there are risks associated with unprotected food displays.",Inspection
19605,04092016281,94.5,2015-04-07T00:00:00.000Z,"Educational note:  In one instance, sliced turkey was observed outside of approved temperature range after having water added to it in preparation for heating.  Foods are permitted to be out of approved temperature ranges during necessary periods of preparation.  Ensure that employees are able to explain where in the process of preparation foods are.",Inspection
19606,04092016281,97.5,2015-09-10T00:00:00.000Z,,Inspection
19607,04092016281,96,2016-05-12T00:00:00.000Z,"PLEASE NOTE:  Final rinse thermometer indicates water temperature above 194 F.  Maximum read thermometer sent through dish machine shows a temperature at dish-level of 163 F, within approved range.  Have thermometer checked for accuracy and ensure that final rinse is not in excess of 194 F.",Inspection
19608,04092015233,96,2012-11-06T00:00:00.000Z,,Inspection
19609,04092015233,98,2013-04-09T00:00:00.000Z,,Inspection
19610,04092015233,95.5,2013-07-12T00:00:00.000Z,,Inspection
19611,04092015233,96.5,2013-12-09T00:00:00.000Z,,Inspection
19612,04092015233,94,2014-02-04T00:00:00.000Z,,Inspection
19613,04092140587,100,2016-01-12T00:00:00.000Z,,Inspection
19614,04092015866,97.5,2013-01-31T00:00:00.000Z,,Inspection
19615,04092015868,98,2013-03-27T00:00:00.000Z,,Inspection
19616,04092015868,97.5,2014-03-27T00:00:00.000Z,,Inspection
19617,04092015868,98,2014-09-11T00:00:00.000Z,"RAW Chicken and RAW Meat should not be handled, washed, prepared in food preparation sink if possible. This area is not maintained in an easily cleanable condition; several items stored here are easily contaminated with splash.  Raw Meats should be received in a ready-to-cook condition.  If necessary, consider using the cart, or possibly the right side drainboard of the ware washing sink After it has been cleared, cleaned and sanitized. If ware washing sink is used for purposes other than washing wares, thorough cleaning & sanitizing is needed before and after.",Inspection
19618,04092015868,97.5,2015-05-26T00:00:00.000Z,,Inspection
19619,04092015868,94,2015-10-27T00:00:00.000Z,Handwashing Sink in the kitchen observed to be nearly dry at the start of the inspection. Emphasize the importance of handwashing.,Inspection
19620,04092015868,97.5,2016-04-28T00:00:00.000Z,,Inspection
19621,04092021773,96,2016-03-29T00:00:00.000Z,,Inspection
19622,04092014617,95,2013-07-30T00:00:00.000Z,Go to www.wakegov.com/food for updates and information.,Inspection
19623,04092014617,95,2014-02-06T00:00:00.000Z,,Inspection
19624,04092017124,99,2016-02-25T00:00:00.000Z,,Inspection
19625,04092016458,90.5,2015-10-06T00:00:00.000Z,,Inspection
19626,04092016458,92,2016-02-23T00:00:00.000Z,,Inspection
19627,04092016458,92,2016-09-13T00:00:00.000Z,Complaint # 8251214,Inspection
19628,04092015935,95.5,2012-09-25T00:00:00.000Z,"Manager states that slicer in meat room is cleaned in 1 compartment sink. This sink is designed for food prep only, not cleaning of dishes or equipment. Clean this piece of equipment using approved cleaning and sanitizing methods.
Follow-Up: 09/27/2012",Inspection
19629,04092015935,93,2013-03-12T00:00:00.000Z,"Serv Safe credit given for Chase Calder. Roast beef slicer is cleaned approximately every 5 hours (no violation observed). Slicer must be cleaned at least every 4 hours. Other temperatures observed: crab salad, pasta salad (buffet) 43-47. Cole slaw, tuna salad (buffet) 51-52. Cottage cheese 48F (buffet); Baby corn (buffet) 64F; cut tomatoes 53F (buffet); deviled egg 45-56F (buffet); lettuce, spinach 55-62F (buffet); chili, soups 145-165F (buffet); cut tomatoes, pico de gallo 35-40F (buffet).
Follow-Up: 03/14/2013",Inspection
19630,04092015935,93.5,2013-09-20T00:00:00.000Z,Follow-Up: 09/23/2013,Inspection
19631,04092015935,93,2014-09-05T00:00:00.000Z,,Inspection
19632,04092015937,97,2012-10-19T00:00:00.000Z,,Inspection
19633,04092015937,98.5,2013-06-04T00:00:00.000Z,,Inspection
19634,04092016856,100,2015-02-03T00:00:00.000Z,,Inspection
19635,04092016856,99.5,2015-08-25T00:00:00.000Z,,Inspection
19636,04092016856,98.5,2016-04-11T00:00:00.000Z,Follow-Up: 04/21/2016,Inspection
19637,04092016459,100,2013-09-17T00:00:00.000Z,,Inspection
19638,04092016459,100,2014-11-20T00:00:00.000Z,,Inspection
19639,04092016184,99.5,2012-12-20T00:00:00.000Z,,Inspection
19640,04092016184,99,2013-06-06T00:00:00.000Z,,Inspection
19641,04092300267,100,2014-12-03T00:00:00.000Z,"NOTE:  Hot plate observed in this area.  PIC states that it is used only for demos/samples.  Food given away for no charge does not require a permit.  HOWEVER, all food produced in this area must be prepared using approved equipment.  Remove skillet from area, and ensure that demos/samples produced using this equipment are not done under the auspices of a permitted area.  Please note that Deli department has approved cooking equipment and may be used for cooking items that will be sampled out, so long as the food is properly handled and protected from temperature abuse or contamination.    NOTE:  As this facility contains all new equipment, it will be required to hold cold potentially hazardous foods at 41 degrees F or below, with a shelf life of up to 7 days.  Take steps to adjust equipment and modify procedures to meet this standard.",Inspection
19642,04092300267,98.5,2015-05-26T00:00:00.000Z,,Inspection
19643,04092021693,98.5,2014-12-16T00:00:00.000Z,,Inspection
19644,04092021693,98.5,2015-07-02T00:00:00.000Z,,Inspection
19645,04092021693,100,2016-02-18T00:00:00.000Z,,Inspection
19646,04092021693,95,2016-09-19T00:00:00.000Z,,Inspection
19647,04092016840,96.5,2015-04-16T00:00:00.000Z,"Educational note regarding proposed use of stone containers for guacamole:  Food code does not specifically address the use of stone as a food surface.  Food code requires that surfaces be ""(1) SMOOTH; 
(2) Free of breaks, open seams, cracks, chips, inclusions, pits, and similar imperfections;
(3) Free of sharp internal angles, corners, and crevices; 
(4) Finished to have SMOOTH welds and joints"".  They must also be safe, durable, non-absorbant and not allow the migration of deleterious substances, colors, smells, etc. to food.  Typical stone bowls used for guacamole are carved from porous and not-cleanable volcanic rock and cannot be approved.  ...  Educational note:  Menu does not explicitly offer any undercooked animal products.  However, PIC states that he would, under some circumstances, allow consumers to order undercooked foods if his staff verbally warned them that they might get sick.  If you are going to offer animal products undercooked, a consumer advisory warning on the menu is the best way to be in compliance with the requirement that consumers be warned of the dangers of undercooked animal products.  Consumer advisory example sheet provided.  Until menu can be brought into compliance, instruct servers to refuse to undercook any meats, seafood, poultry, or eggs.   ...  Remove speed rail from warewash sink at bar.",Inspection
