"","name","id","is_closed","rating","review_count","location.address1","location.zip_code","coordinates.latitude","coordinates.longitude","price","phone","categories"
"25645","Tacos Estilo Hidalgo","tacos-estilo-hidalgo-cary",FALSE,3,2,"748 E Chatham St",27511,35.79146758,-78.76577123,"$","19193800065","mexican"
"25646","San Jose Restaurant","san-jose-restaurant-zebulon",FALSE,4,18,"877 E Gannon Ave",27597,35.8301506,-78.2941818,"$$","19192693399","mexican"
"25655","San Jose Mexican Restaurant","san-jose-mexican-restaurant-wilson",FALSE,3.5,22,"1700 Raleigh Rd Pkwy W",27896,35.7361336,-77.9497452,"$","12522377749","mexican"
"25656","El Tapatio Mexican Restaurant","el-tapatio-mexican-restaurant-wilson-2",FALSE,3.5,15,"2921 Raleigh Road Pkwy W",27896,35.7384033,-77.9560242,"$$","12522370687","mexican"
"25709","Tala Euro-Russian Mart","tala-euro-russian-mart-raleigh",FALSE,4,3,"5720 Capital Blvd",27616,35.86346075,-78.58059604,NA,"19198784427","grocery,importedfood"
"25715","Euro Motors Service & Sales","euro-motors-service-and-sales-raleigh",FALSE,5,3,"2220 Capital Blvd",27604,35.8075979,-78.6145141,NA,"19197433356","autorepair,autopartssupplies"
"25716","Bimmer Performance Center","bimmer-performance-center-raleigh",FALSE,5,13,"3200 Spottswood St",27615,35.8886414,-78.5820313,NA,"19195012090","autorepair"
"25717","Flow Mini","flow-mini-raleigh",FALSE,2.5,17,"5600 Capital Blvd",27616,35.86165,-78.58084,NA,"19198764580","car_dealers,autorepair"
"25719","The Spectacle","the-spectacle-raleigh",FALSE,5,18,"4209 Lassiter Mill Rd",27609,35.83969889,-78.64528656,"$$$","19197835863","opticians"
"25720","Henry's Muffler Shop","henrys-muffler-shop-raleigh",FALSE,4,6,"2202 Capital Blvd",27604,35.8056107,-78.616272,NA,"19198327022","autorepair"
"25721","Opulence of Southern Pines/Duxiana","opulence-of-southern-pines-duxiana-raleigh",FALSE,2,9,"400 Daniels St",27605,35.7889804,-78.6609242,"$$$$","19194671781","homedecor,mattresses"
"25727","Oak City Coffee Roasters","oak-city-coffee-roasters-raleigh",FALSE,4.5,12,"615 W Hargett St",27603,35.7783813,-78.6486664,"$$","19196235223","coffee"
"25752","Hangover Grill","hangover-grill-raleigh",FALSE,4.5,14,"2908 Hillsborough St",27607,35.7894915,-78.6754164,"$","19842001202","burgers,sandwiches,newamerican"
"25896","Hampton Inn","hampton-inn-wake-forest",FALSE,4,7,"12318 Wake Union Church Rd",27587,35.98108,-78.54222,"$$","19195540222","hotels"
"25911","P.F. Chang's","p-f-changs-durham-2",FALSE,3.5,139,"6801 Fayetteville Rd",27713,35.90534035,-78.93689975,"$$","19192943131","chinese,asianfusion,gluten_free"
"25914","Hong Kong","hong-kong-durham",FALSE,3.5,28,"4711 Hope Valley Rd",27707,35.9209213,-78.9564209,"$","19194011972","chinese"
"25938","Bunn DJ Company","bunn-dj-company-raleigh-2",FALSE,5,9,"302 Jefferson St",27605,35.7954288,-78.6436023,NA,"19197859001","djs"
"26056","Wendy's","wendys-raleigh-8",FALSE,2.5,8,"8000 Pooler Rd",27617,35.9117203,-78.7840805,"$","19192931814","burgers,hotdogs"
"26063","Cook Out","cook-out-durham-3",FALSE,4,29,"1540 S Miami Blvd",27703,35.9507199,-78.83912,"$",NA,"hotdogs"
"26066","Wendy's","wendys-durham",FALSE,2.5,4,"1808 S Miami Blvd",27703,35.94499,-78.83859,"$","19199574887","burgers,hotdogs"
"26123","Rockin' Comet Diner","rockin-comet-diner-clayton-2",FALSE,3.5,43,"11637 US Hwy 70 W",27520,35.6548843,-78.4752731,"$","19195506060","diners"
"26152","Keus Enterprises & Family","keus-enterprises-and-family-raleigh-5",FALSE,5,1,"1408 Hunting Ridge Rd",27615,35.881101,-78.61733,NA,"19194491811","shutters,blinds"
"26154","Raleigh Heating & Air, Inc","raleigh-heating-and-air-inc-raleigh-4",FALSE,4.5,73,"2730 Rowland Rd",27615,35.8785502,-78.59145,NA,"19198780008","hvac"
"26155","Southern Charm Boutique","southern-charm-boutique-holly-springs",FALSE,3.5,5,"5261 Sunset Lake Rd",27540,35.6650505,-78.7964325,"$$","19193032528","accessories,womenscloth,giftshops"
"26156","Unleashed","unleashed-cary",FALSE,4.5,11,"2066 Kildaire Farm Rd",27518,35.7382993,-78.7802171,NA,"19199771329","petstore"
"26157","Cappolla's Pizza & Grill","cappollas-pizza-and-grill-knightdale",FALSE,2.5,11,"7039 Knightdale Blvd",27545,35.7985485,-78.4920237,"$","19192171110","italian,pizza"
"26178","Waffle House","waffle-house-youngsville",FALSE,3.5,8,"1165 US 1 Hwy",27596,36.04123,-78.49842,"$","19195540693","breakfast_brunch,diners,tradamerican"
"26196","Pizza Amore","pizza-amore-wake-forest",FALSE,4.5,28,"238 S White St",27587,35.9769897,-78.5103836,"$","19194356067","pizza,italian"
"26207","Captain D's Restaurants","captain-ds-restaurants-jacksonville",TRUE,2,4,"1417 N Marine Blvd",28540,34.76688,-77.40785,"$","19103461100","seafood"
"26323","Taste of the Triangle","taste-of-the-triangle-cary",FALSE,4.5,2,"WakeMed Soccer Park",27511,35.7867601,-78.7558602,NA,NA,"yelpevents"
"26365","Cree Shimmer Wall","cree-shimmer-wall-raleigh",FALSE,5,6,"Raleigh Convention Center",27601,35.773651,-78.6412579,NA,NA,"localflavor"
"26366","Triangle Vegfest","triangle-vegfest-raleigh",FALSE,4.5,4,"215 Wolfe St",27601,35.7764896,-78.6360612,NA,NA,"yelpevents"
"26384","Aversboro Restaurant and Sports Bar","aversboro-restaurant-and-sports-bar-garner",FALSE,3,16,"1411 Aversboro Rd",27529,35.6937485,-78.6162491,"$$","19197796661","sandwiches,sportsbars"
"26481","Andy's","andys-holly-springs",FALSE,2.5,8,"7224 Gb Alford Hwy",27540,35.6354713,-78.829834,"$","19195529400","tradamerican"
"26501","Jones Grant Urban Flats","jones-grant-urban-flats-raleigh",FALSE,4.5,3,"1040 Wake Towne Dr",27609,35.82362,-78.6240671,NA,"19198283900","apartments"
"26629","Hibachi Buffet","hibachi-buffet-raleigh-2",FALSE,1.5,4,"4205 Fayetteville Rd",27603,35.721491,-78.652116,"$$","19197710717","japanese,chinese,buffets"
"26635","Boulevard Pizza","boulevard-pizza-wendell",FALSE,3.5,9,"2925 Wendell Blvd",27591,35.79204411,-78.37763177,"$$","19193650040","pizza,italian,salad"
"26640","AMC Southpoint 17","amc-southpoint-17-durham",FALSE,3,57,"8030 Renaissance Parkway",27713,35.903685,-78.9466508,NA,"19193136627","movietheaters"
"26651","Gizmo Brew Works","gizmo-brew-works-raleigh",FALSE,4,41,"5907 Triangle Dr",27617,35.89645708,-78.7444806,"$","19197822099","breweries"
"26669","Tin Roof Teas","tin-roof-teas-raleigh",FALSE,4.5,64,"Cameron Village",27605,35.7898388,-78.66155313,"$$","19198349000","coffee,gourmet"
"26671","Oak City 7: Free Concert In City Plaza","oak-city-7-free-concert-in-city-plaza-raleigh",FALSE,4,4,"City Plaza",27601,35.7735901,-78.6399689,NA,"19198441515","festivals"
"26721","Wilco Hess","wilco-hess-raleigh",FALSE,4.5,2,"7413 Louisburg Rd",27616,35.8759804,-78.5411911,"$","19198724844","convenience"
"26732","Sami's Pizza","samis-pizza-selma",FALSE,4,45,"25 Jr Rd",27576,35.5177759,-78.28685899,"$","19192020082","pizza"
"26736","China Best","china-best-holly-springs",FALSE,4,20,"632 Holly Springs Rd",27540,35.654319,-78.825413,"$","19195770888","chinese"
"26809","Que Huong Oriental Market","que-huong-oriental-market-raleigh",FALSE,3,7,"3312 Capital Blvd",27604,35.8247566,-78.5867081,"$","19197905325","grocery"
"26811","Ovation Cinema Grill","ovation-cinema-grill-holly-springs-2",FALSE,3.5,3,"320 Grand Hill Pl",27540,35.66161,-78.84899,NA,"19192850580","dinnertheater"
"26813","Sangam Mart","sangam-mart-morrisville",FALSE,4,5,"10300 Hwy 54",27560,35.8726,-78.85101,"$",NA,"intlgrocery"
"26814","Patel Brothers","patel-brothers-cary",FALSE,4,21,"802 E. Chatham St.",27511,35.79133,-78.76344,"$$","19193800113","grocery"
"26815","India Gate","india-gate-durham",FALSE,4,71,"2223 E NC Hwy 54",27713,35.90118705,-78.89132452,"$$","19192489333","indpak,buffets"
"26878","Jerusalem Bakery & Grocery","jerusalem-bakery-and-grocery-raleigh",FALSE,4.5,25,"2233 Avent Ferry Rd",27606,35.77796934,-78.67545217,"$","19198337008","grocery,bakeries,importedfood"
"26926","Chinese Lantern Festival","chinese-lantern-festival-cary",FALSE,4.5,9,"8003 Regency Pkwy",27518,35.72887274,-78.79535615,NA,NA,"festivals"
"26928","Esprit de She","esprit-de-she-cary",FALSE,3,4,"8003 Regency Pkwy",27518,35.7290192,-78.7954025,NA,"19194622052","fitness"
"26929","Beer Bourbon and Barbecue Festival","beer-bourbon-and-barbecue-festival-cary",FALSE,3.5,8,"8003 Regency Pkwy",27518,35.7290192,-78.7954025,NA,NA,"festivals"
"26930","Jus' Enuff Home Cookin'","jus-enuff-home-cookin-fuquay-varina",FALSE,4,28,"736 N Main St",27526,35.5914128,-78.7887229,"$","19195670587","breakfast_brunch,tradamerican"
"26947","Burger King","burger-king-garner-3",FALSE,4,2,"101 Commerce Pkwy",27529,35.6056633,-78.5660553,"$","19197730467","burgers"
"26990","Noodles & Company","noodles-and-company-morrisville-2",FALSE,3.5,31,"2016 Market Center Dr",27560,35.8068994,-78.8163401,"$","19194660082","noodles"
"27012","The Hop Yard","the-hop-yard-raleigh",FALSE,4.5,6,"1141 Falls River Ave",27614,35.9071799,-78.58877,"$$","19199710631","beer_and_wine"
"27035","Hungry Leaf","hungry-leaf-durham",FALSE,3.5,59,"2608 Erwin Rd",27705,36.0092684,-78.9448144,"$","19193218001","salad,hotdogs"
"27043","Amelya Jayne Photography","amelya-jayne-photography-chapel-hill",FALSE,1,1,"130 S Camellia St",27516,35.94563,-79.09133,NA,"19193818219","eventphotography,sessionphotography"
"27046","CertaPro Painters of North Raleigh","certapro-painters-of-north-raleigh-raleigh",FALSE,3,7,"6104 Oak Forest Dr.",27616,35.8646507,-78.590538,NA,"18666707549","painters"
"27050","The Fret King","the-fret-king-cary",FALSE,5,3,"101-D Woodwinds Indistrial Ct",27511,35.7614288,-78.8206863,NA,"19192102410","musicalinstrumentsandteachers"
"27051","Dannys Bar-B-Que","dannys-bar-b-que-morrisville",FALSE,3.5,79,"9561 Chapel Hill Rd",27560,35.806106,-78.8099785,"$$","19194683995","bbq"
"27053","Southeastern Camera","southeastern-camera-raleigh-2",FALSE,4.5,33,"2410 Atlantic Ave",27604,35.790001,-78.781158,"$$","19193800440","photographystores"
"27054","Cardiacs","cardiacs-cary",FALSE,1,2,"1376 NW Maynard Rd",27513,35.7873955,-78.8096008,NA,"19194635685",""
"27095","Lumpy's Ice Cream","lumpys-ice-cream-wake-forest",FALSE,4,33,"306 E Wait Ave",27587,35.9779892,-78.5074692,"$","19194276688","icecream"
"27141","The Persian Carpet","the-persian-carpet-durham-5",FALSE,5,3,"5634 Durham Chapel Hill Blvd",27707,35.95056,-79.00114,NA,"19194898362","carpeting,rugs,carpet_cleaning"
"27192","Dinner Savvy","dinner-savvy-apex",FALSE,4.5,5,"841 Perry Rd",27502,35.7200655,-78.8450764,"$$","19193033119","food,personalchefs"
"27201","Dogtopia","dogtopia-cary",FALSE,3.5,30,"507 James Jackson Ave",27513,35.7993332,-78.8122892,NA,"19196519581","pet_sitting,groomer"
"27208","Provence","provence-carrboro",FALSE,4,68,"203 W Weaver St",27510,35.91085,-79.07384,"$$$","19199675008","french,mediterranean,creperies"
"27212","Golden China Restaurant","golden-china-restaurant-fuquay-varina",FALSE,3.5,4,"1324 N Main St",27526,35.5916939,-78.7780533,NA,"19195529397","chinese"
"27216","Dunkin' Donuts","dunkin-donuts-raleigh-15",FALSE,3.5,10,"13240 Strickland Rd",27613,35.9072047,-78.7262561,"$","19198900089","donuts,coffee"
"27222","Jiffy Lube","jiffy-lube-raleigh-10",FALSE,4,13,"8207 Creedmoor Rd",27613,35.89864,-78.68124,NA,"19198469316","oilchange"
"27227","Dunkin' Donuts","dunkin-donuts-raleigh-16",FALSE,3,4,"Creedmoor Rd",NA,35.89918288,-78.68149922,"$",NA,"donuts,coffee"
"27228","Life Time Athletic","life-time-athletic-raleigh",FALSE,4,21,"8515 Falls of Neuse Rd.",27615,35.897492,-78.616116,"19195827000","gyms,swimmingpools,healthtrainers",""
"27229","Six Forks Station","six-forks-station-raleigh",FALSE,3,5,"8501 New Brunswick Ln",27615,35.8975816,-78.6574278,"19195253896","apartments",""
"27230","Sterling Town Center Apartments","sterling-town-center-apartments-raleigh",FALSE,3,5,"7880 Triangle Promenade Dr",27616,35.8681309,-78.5672349,"19196550355","apartments",""
"27231","Jumpin' Beans","jumpin-beans-wake-forest",FALSE,2,11,"1839 S Main St",27587,35.9510824,-78.5263248,"19195214445","playgrounds,arts,eventplanning",""
"27393","Starbucks","starbucks-cary-5",FALSE,5,1,"1151 Tryon Village Dr",27518,35.74650738,-78.74329832,NA,"19192333476","coffee"
"27398","Starbucks","starbucks-cary-11",FALSE,2,2,"2080 Kildaire Farm Rd",27518,35.73567,-78.78068,"$$","19194651229","coffee"
"27399","Jets Coffee","jets-coffee-cary",FALSE,4,2,"1105 Walnut St",27511,35.77377,-78.76025,NA,"19194810311","coffee,bakeries,juicebars"
"27401","Niche Wine Lounge","niche-wine-lounge-holly-springs",FALSE,4.5,17,"109 N Main St",27540,35.65049155,-78.83394229,"$$","19195522300","wine_bars,lounges"
"27421","Au Bon Pain","au-bon-pain-raleigh",FALSE,3.5,10,"Wake Med Hospital",27610,35.7852278,-78.588362,"$$","19192509510","cafes"
"27429","Roly Poly","roly-poly-cary",FALSE,4,22,"8111 Tryon Woods Dr",27518,35.7468173,-78.7428522,"$","19198580630","sandwiches"
"27432","IMAX Theatre At Marbles","imax-theatre-at-marbles-raleigh",FALSE,4,58,"201 E Hargett St",27601,35.77895609,-78.63609455,NA,"19198824629","movietheaters"
"27436","Smithfield's Chicken 'n Bar-B-Q","smithfields-chicken-n-bar-b-q-garner-2",FALSE,3.5,17,"4000 Jones Sausage Rd",27529,35.72648,-78.5806999,"$","19197790095","bbq"
"27438","Johnson Family Barbeque","johnson-family-barbeque-durham",FALSE,4.5,67,"5021 A Wake Forest Hwy",27703,35.97706,-78.79339,"$","19193975693","bbq"
"27444","Smithfield's Chicken n Bar-B-Q","smithfields-chicken-n-bar-b-q-garner-3",FALSE,4.5,17,"5180 Nc Hwy 42 W",27529,35.6085129,-78.5617981,"$","19197730774","bbq"
"27446","Smithfields Chicken N Bar B-Q","smithfields-chicken-n-bar-b-q-knightdale",FALSE,4,16,"7304 Knightdale Blvd",27545,35.7978895,-78.4868714,"$","19198651905","bbq,hotdogs,sandwiches"
"27448","Smithfield's Chicken N Bar-B-Q","smithfields-chicken-n-bar-b-q-clayton-4",FALSE,3.5,12,"10414 US 70",27520,35.64321102,-78.45278034,"$","19195534553","bbq"
"27450","Hillsborough BBQ Company","hillsborough-bbq-company-hillsborough-2",FALSE,4,180,"236 S Nash St",27278,36.0721999,-79.1111391,"$$","19197324647","bbq"
"27473","The Nasher Caf̩","the-nasher-caf̩-durham",FALSE,3.5,37,"2001 Campus Dr",27705,35.99902851,-78.92930877,"$$","19196846032","newamerican,breakfast_brunch"
"27474","Nasher Museum of Art at Duke University","nasher-museum-of-art-at-duke-university-durham",FALSE,4,31,"2001 Campus Dr",27709,35.99894494,-78.92977238,NA,"19196845135","artmuseums"
"27475","Rose's Meat Market and Sweet Shop","roses-meat-market-and-sweet-shop-durham",FALSE,4.5,106,"121 N Gregson St",27701,36.00075,-78.90898,"$$","19197972233","desserts,meats,sandwiches"
"27478","City of Durham","city-of-durham-durham",FALSE,4.5,5,"101 City Hall Plz",27701,35.99637,-78.89879,NA,"19195601200","landmarks"
"27499","La Mexicanita","la-mexicanita-knightdale",FALSE,5,1,"301 N 1st Ave",27545,35.7895584,-78.4795685,"19192172727","",""
"27520","Sheetz","sheetz-durham",FALSE,3.5,20,"3021 South Miami Blvd",27703,35.9247704,-78.8457031,"$","19194858000","servicestations,convenience"
"27527","V's Kitchen","vs-kitchen-durham-2",FALSE,4,14,"2945 South Miami Blvd",27703,35.92463909,-78.84438103,"$","19192371257","tradamerican"
"27530","Waffle House","waffle-house-durham-5",FALSE,3.5,6,"1607 T W Alexander Dr",27703,35.9240799,-78.845047,"$",NA,"newamerican"
"27531","Jimmy's Famous Hot Dogs","jimmys-famous-hot-dogs-durham-3",FALSE,2.5,15,"4435 North Carolina 55",27713,35.90848248,-78.8930935,"$","19193616888","hotdog,tradamerican,burgers"
"27543","Slice Pie Company","slice-pie-company-raleigh",FALSE,5,11,"",27606,35.7418297,-78.713608,"$$","19193498499","desserts"
"27621","J.E. Ladd & Son Transfer","j-e-ladd-and-son-transfer-durham",FALSE,5,29,"113 N Benjamine St",27703,35.9875488,-78.8691483,NA,"19195962469","movers"
"27648","Animall Pet Adoption & Outreach Ctr","animall-pet-adoption-and-outreach-ctr-cary",FALSE,3.5,9,"1105 Walnut St Ste 103",27511,35.77377,-78.76025,NA,"19194652500","petadoption"
"27717","Taberna Tapas","taberna-tapas-durham",FALSE,4,154,"325 W Main St",27701,35.99608,-78.90283,"$$","19197971457","spanish"
"27719","Pop's Backdoor Pizza and Calzones","pops-backdoor-pizza-and-calzones-durham",FALSE,3.5,81,"3710 Shannon Rd",27707,35.9562,-78.95608,"$$","19194930169","pizza,italian"
"27740","Circus Family Restaurant","circus-family-restaurant-raleigh",FALSE,3.5,19,"1600 Wake Forest Rd",27604,35.800499,-78.6246796,"$","19198342213","tradamerican,hotdog"
"27748","SPARKcon","sparkcon-raleigh",FALSE,4.5,11,"400 Fayetteville St",27601,35.7753716,-78.6398773,NA,NA,"festivals"
"27756","Cirque Du Soleil Alegr�_a","cirque-du-soleil-alegr�_a-raleigh-2",FALSE,4.5,16,"1400 Edwards Mill Rd",27607,35.80324,-78.72293,NA,"19198612300","theater"
"27759","JCPenney","jcpenney-raleigh",FALSE,3,14,"4217 Six Forks Rd",27609,35.8371399,-78.6406466,"$$","19197874920","baby_gear,womenscloth,deptstores"
"27761","El Rey del Taco","el-rey-del-taco-raleigh-3",FALSE,5,2,"1700 St Albans Dr",27608,35.8329998,-78.6104541,"$","19199084665","foodtrucks,mexican"
"27784","Back Nine Pub","back-nine-pub-cary",FALSE,3.5,14,"4220 NW Cary Pkwy",27513,35.790911,-78.826925,"$","19194623550","sportsbars"
"27824","Artylicious Cakes","artylicious-cakes-raleigh",FALSE,4,22,"",27617,35.90165,-78.7981,"$$","19192394236","bakeries"
"27826","Ba-Da Wings","ba-da-wings-raleigh-4",FALSE,2.5,8,"6300 Creedmoor Rd",27612,35.87186004,-78.67834009,"$","19193221418","chicken_wings,bars,wraps"
"27829","TLC Wings & Grill","tlc-wings-and-grill-raleigh",FALSE,4,22,"805 W Peace St",27605,35.78845,-78.65035,"$$","19198348292","chicken_wings,pizza,sandwiches"
"27832","Wings Over Chapel Hill","wings-over-chapel-hill-carrboro",FALSE,3.5,43,"313 E Main St",27510,35.9111,-79.06744,"$","19195378271","chicken_wings"
"27839","Bella's Cafe","bellas-cafe-carrboro",FALSE,4,55,"360 E Main St",27510,35.9107812,-79.0680729,"$$","19199039963","newamerican,breakfast_brunch,vegetarian"
"27840","Italian Pizzeria","italian-pizzeria-durham-2",FALSE,3.5,21,"Willowdaile Shopping Ctr",27705,36.05807704,-78.9304067,"$","19843776051","italian,pizza,tradamerican"
"27841","Bada Bean","bada-bean-wake-forest",FALSE,4.5,3,"938 Gateway Commons Cir",27587,35.96758767,-78.49465067,"$$","19842354608","coffee"
"27865","Village Green Apartments","village-green-apartments-raleigh-2",FALSE,2.5,2,"2000 Village Bluff Pl",27603,35.7537155,-78.6670456,NA,"18662982906","apartments"
"27885","Alfredo's Pizza Villa","alfredos-pizza-villa-chapel-hill",FALSE,3.5,85,"201 S Estes Dr",27514,35.92579,-79.0255899,"$","19199683424","pizza,italian"
"27886","Super Grocery Store & Fresh Halal Meat","super-grocery-store-and-fresh-halal-meat-cary",FALSE,4,1,"748 E Chatham St",27511,35.79157,-78.76514,"$$","19194630450","grocery"
"27911","Great Blooms Florist","great-blooms-florist-raleigh-3",FALSE,1.5,9,"1230 S Saunders St",27603,35.763461,-78.649989,"$$","19198904444","florists"
"27922","McDonald's","mcdonalds-youngsville",FALSE,2.5,7,"1110 US Hwy 1",27596,36.04116582,-78.49728227,"$","19195699953","burgers"
"27933","Peak City Puppy","peak-city-puppy-cary-6",FALSE,5,23,"",27511,35.77042,-78.7887,NA,"19193677387","dogwalkers,pet_sitting"
"27936","Private Sessions Pet Grooming","private-sessions-pet-grooming-raleigh",FALSE,4.5,13,"3321 Wills Grove Ln",27615,35.8869476,-78.5903244,NA,"19199281283","groomer"
"27937","Packman Dog Walking & Better Behavior","packman-dog-walking-and-better-behavior-durham",FALSE,5,6,"157 Torrey Heights Ln",27703,35.9197825,-78.8163378,NA,"19194736434","dogwalkers,pet_sitting,pet_training"
"27939","Dirty Dogs Spa and Boutique","dirty-dogs-spa-and-boutique-wake-forest-2",FALSE,5,11,"929 Heritage Lake Rd",27587,35.94688,-78.50379,NA,"19194530765","groomer,petstore"
"27940","Gun Dogs Catering","gun-dogs-catering-pittsboro-2",FALSE,5,1,"",27312,35.72241,-79.16771,NA,"19194444476","catering,foodstands"
"27941","Bone-A-Fide Pet Care","bone-a-fide-pet-care-raleigh",FALSE,5,6,"7474-183 Creedmoor Rd",27613,35.90359619,-78.65942611,NA,"19197204156","dogwalkers,pet_sitting"
